0.520000,0.550000,2;0.510000,0.540000,2;0.520000,0.540000,2;0.520000,0.550000,2;0.460000,0.510000,1;0.460000,0.500000,1;0.450000,0.500000,1;0.450000,0.500000,1;0.530000,0.450000,-1;0.530000,0.470000,-1;0.550000,0.470000,-1;0.540000,0.470000,-1;0.490000,0.470000,-1;0.480000,0.460000,-1;0.490000,0.470000,-1;0.470000,0.480000,-1;0.470000,0.450000,-2;0.470000,0.440000,-2;0.470000,0.430000,-2;0.470000,0.430000,-2;0.420000,0.540000,-2;0.430000,0.550000,-2;0.420000,0.560000,-2;0.530000,0.480000,-2;0.520000,0.600000,3;0.510000,0.600000,3;0.520000,0.600000,3;0.510000,0.590000,3;0.520000,0.590000,-3;0.530000,0.600000,-3;0.510000,0.600000,-3;0.520000,0.590000,-3;0.530000,0.540000,3;0.530000,0.540000,0;0.530000,0.560000,0;0.560000,0.550000,0;0.540000,0.510000,2;0.550000,0.520000,2;0.550000,0.520000,2;0.550000,0.530000,2;0.510000,0.450000,0;0.510000,0.420000,1;0.510000,0.410000,1;0.510000,0.430000,1;0.510000,0.460000,1;0.510000,0.460000,1;0.520000,0.450000,1;0.500000,0.460000,1;0.440000,0.450000,-2;0.450000,0.450000,-2;0.480000,0.520000,-2;0.450000,0.510000,-2;0.490000,0.480000,1;0.490000,0.490000,1;0.490000,0.490000,1;0.500000,0.500000,1;0.520000,0.600000,-2;0.520000,0.600000,-2;0.510000,0.600000,-2;0.510000,0.590000,-2;0.580000,0.410000,0;0.580000,0.400000,0;0.580000,0.410000,0;0.580000,0.410000,0;0.560000,0.560000,-3;0.560000,0.570000,-3;0.550000,0.560000,-3;0.540000,0.560000,-3;0.540000,0.440000,-1;0.530000,0.430000,-1;0.520000,0.430000,-1;0.510000,0.420000,-1;0.560000,0.570000,0;0.550000,0.560000,0;0.440000,0.500000,-1;0.440000,0.500000,-1;0.510000,0.500000,-2;0.520000,0.500000,-2;0.510000,0.500000,-1;0.500000,0.500000,-1;0.540000,0.500000,1;0.550000,0.500000,1;0.520000,0.500000,1;0.530000,0.490000,1;0.540000,0.520000,3;0.550000,0.510000,3;0.550000,0.530000,3;0.550000,0.510000,3;0.530000,0.550000,-1;0.530000,0.540000,-1;0.530000,0.530000,-1;0.530000,0.540000,-1;0.500000,0.590000,-1;0.500000,0.590000,-1;0.500000,0.580000,-1;0.500000,0.590000,-1;0.450000,0.520000,-2;0.430000,0.530000,-2;0.440000,0.520000,-2;0.440000,0.520000,-1;0.500000,0.570000,1;0.500000,0.570000,1;0.500000,0.570000,1;0.500000,0.580000,1;0.520000,0.500000,1;0.520000,0.500000,1;0.520000,0.510000,1;0.520000,0.510000,1;0.540000,0.480000,2;0.540000,0.490000,2;0.480000,0.490000,2;0.470000,0.490000,2;0.480000,0.520000,-1;0.500000,0.520000,-1;0.510000,0.510000,0;0.500000,0.520000,0;0.420000,0.600000,0;0.440000,0.590000,0;0.410000,0.600000,0;0.430000,0.600000,0;0.550000,0.520000,2;0.540000,0.520000,1;0.550000,0.530000,1;0.540000,0.530000,1;0.470000,0.530000,1;0.480000,0.530000,1;0.470000,0.530000,1;0.480000,0.540000,1;0.530000,0.510000,2;0.520000,0.520000,2;0.520000,0.520000,2;0.510000,0.510000,2;0.460000,0.550000,-3;0.470000,0.550000,-3;0.470000,0.540000,-3;0.480000,0.550000,-3;0.470000,0.420000,2;0.470000,0.440000,2;0.480000,0.430000,2;0.470000,0.420000,2;0.570000,0.500000,1;0.570000,0.480000,1;0.570000,0.500000,1;0.430000,0.560000,1;0.520000,0.450000,-2;0.520000,0.440000,-2;0.510000,0.450000,-3;0.520000,0.450000,-3;0.520000,0.500000,-2;0.530000,0.490000,-2;0.540000,0.500000,-2;0.530000,0.500000,-2;0.540000,0.480000,-3;0.550000,0.480000,-3;0.540000,0.480000,2;0.540000,0.480000,2;0.560000,0.520000,1;0.580000,0.520000,1;0.560000,0.520000,1;0.560000,0.520000,1;0.500000,0.500000,2;0.550000,0.440000,2;0.540000,0.440000,2;0.540000,0.440000,2;0.590000,0.500000,1;0.570000,0.500000,1;0.590000,0.490000,1;0.580000,0.480000,1;0.560000,0.450000,0;0.550000,0.440000,0;0.550000,0.450000,0;0.550000,0.450000,0;0.520000,0.430000,1;0.520000,0.440000,1;0.510000,0.440000,-2;0.520000,0.430000,-2;0.580000,0.550000,-3;0.580000,0.570000,-3;0.580000,0.550000,-3;0.570000,0.560000,-3;0.490000,0.540000,3;0.590000,0.500000,3;0.590000,0.510000,3;0.600000,0.510000,3;0.480000,0.540000,3;0.480000,0.550000,3;0.480000,0.550000,3;0.470000,0.540000,3;0.490000,0.570000,2;0.490000,0.570000,2;0.470000,0.470000,2;0.480000,0.470000,2;0.430000,0.540000,-2;0.440000,0.540000,-2;0.430000,0.550000,-2;0.430000,0.540000,-2;0.530000,0.490000,0;0.520000,0.500000,0;0.510000,0.500000,0;0.520000,0.500000,0;
0.600000,0.590000,-2;0.590000,0.580000,-2;0.590000,0.590000,-2;0.580000,0.600000,-2;0.580000,0.620000,-2;0.590000,0.620000,-2;0.580000,0.610000,-2;0.580000,0.620000,-2;0.570000,0.570000,-2;0.550000,0.570000,-2;0.560000,0.560000,-2;0.560000,0.580000,-2;0.510000,0.630000,1;0.510000,0.620000,1;0.510000,0.620000,1;0.500000,0.630000,1;0.550000,0.580000,1;0.540000,0.590000,1;0.560000,0.590000,1;0.550000,0.590000,1;0.600000,0.550000,-1;0.610000,0.550000,-1;0.610000,0.550000,-1;0.590000,0.570000,-1;0.580000,0.560000,1;0.580000,0.570000,1;0.580000,0.570000,1;0.580000,0.570000,1;0.500000,0.620000,-3;0.500000,0.620000,-3;0.500000,0.610000,-3;0.490000,0.610000,-3;0.560000,0.580000,-2;0.560000,0.590000,-2;0.570000,0.620000,-2;0.560000,0.590000,-2;0.630000,0.550000,-1;0.610000,0.550000,-1;0.630000,0.550000,-1;0.610000,0.550000,-1;0.580000,0.560000,1;0.590000,0.560000,1;0.580000,0.570000,1;0.570000,0.580000,1;0.580000,0.550000,0;0.580000,0.550000,0;0.570000,0.540000,0;0.580000,0.550000,-2;0.630000,0.580000,0;0.620000,0.580000,0;0.620000,0.590000,0;0.620000,0.580000,0;0.580000,0.570000,2;0.590000,0.580000,2;0.600000,0.560000,2;0.610000,0.570000,2;0.580000,0.580000,2;0.580000,0.580000,2;0.590000,0.580000,2;0.560000,0.580000,-2;0.580000,0.650000,-2;0.590000,0.640000,-2;0.590000,0.650000,-2;0.590000,0.660000,-2;0.600000,0.630000,2;0.590000,0.620000,2;0.590000,0.630000,2;0.590000,0.620000,2;0.600000,0.580000,-2;0.600000,0.580000,1;0.600000,0.570000,-2;0.600000,0.580000,-2;0.590000,0.590000,-1;0.590000,0.580000,-1;0.600000,0.590000,-1;0.600000,0.600000,-1;0.590000,0.600000,0;0.570000,0.600000,0;0.580000,0.600000,0;0.580000,0.610000,0;0.610000,0.590000,0;0.600000,0.590000,0;0.600000,0.590000,0;0.610000,0.590000,0;0.560000,0.610000,0;0.560000,0.580000,1;0.560000,0.570000,1;0.570000,0.590000,1;0.560000,0.610000,-1;0.560000,0.600000,-1;0.560000,0.610000,-1;0.560000,0.610000,-1;0.600000,0.590000,1;0.600000,0.590000,1;0.600000,0.590000,3;0.600000,0.590000,3;0.520000,0.640000,-1;0.520000,0.660000,-1;0.580000,0.630000,3;0.570000,0.630000,3;0.610000,0.550000,0;0.600000,0.530000,0;0.620000,0.550000,2;0.610000,0.550000,2;0.570000,0.600000,-2;0.570000,0.600000,-2;0.550000,0.580000,-2;0.560000,0.600000,-2;0.590000,0.620000,-2;0.560000,0.630000,-2;0.550000,0.630000,-2;0.560000,0.620000,-2;0.590000,0.640000,1;0.600000,0.640000,1;0.600000,0.640000,1;0.600000,0.640000,1;0.570000,0.550000,2;0.570000,0.570000,2;0.570000,0.560000,2;0.570000,0.580000,2;0.570000,0.590000,-1;0.600000,0.620000,-1;0.590000,0.620000,-1;0.590000,0.620000,-1;0.550000,0.550000,-3;0.560000,0.540000,-3;0.560000,0.550000,-3;0.550000,0.560000,-3;0.590000,0.560000,2;0.510000,0.580000,2;0.500000,0.580000,2;0.500000,0.570000,-2;0.610000,0.580000,0;0.610000,0.580000,0;0.610000,0.590000,0;0.590000,0.590000,0;0.570000,0.560000,2;0.570000,0.560000,-1;0.560000,0.570000,2;0.570000,0.580000,2;0.590000,0.660000,-2;0.590000,0.660000,-2;0.590000,0.660000,-2;0.570000,0.660000,-2;0.560000,0.580000,1;0.560000,0.590000,1;0.570000,0.580000,1;0.560000,0.580000,1;0.580000,0.540000,0;0.580000,0.540000,0;0.570000,0.540000,0;0.580000,0.530000,0;0.580000,0.600000,0;0.560000,0.600000,0;0.580000,0.590000,0;0.580000,0.600000,0;0.590000,0.570000,1;0.600000,0.610000,1;0.620000,0.620000,1;0.600000,0.630000,-2;0.590000,0.580000,0;0.590000,0.570000,0;0.590000,0.570000,0;0.580000,0.570000,0;0.570000,0.580000,1;0.580000,0.580000,1;0.600000,0.590000,1;0.600000,0.590000,1;0.570000,0.560000,1;0.580000,0.550000,1;0.570000,0.560000,1;0.570000,0.560000,1;0.520000,0.660000,-1;0.510000,0.650000,-2;0.520000,0.640000,-2;0.500000,0.540000,-2;0.550000,0.640000,-1;0.540000,0.640000,-1;0.550000,0.650000,-1;0.570000,0.650000,-1;0.560000,0.620000,-3;0.560000,0.620000,-3;0.560000,0.620000,-3;0.560000,0.610000,-3;0.550000,0.570000,0;0.550000,0.570000,0;0.550000,0.560000,0;0.550000,0.570000,0;0.610000,0.580000,0;0.600000,0.580000,0;0.610000,0.570000,0;0.600000,0.580000,0;0.600000,0.570000,0;0.600000,0.570000,-1;0.610000,0.560000,1;0.610000,0.550000,1;0.560000,0.550000,-2;0.560000,0.530000,-2;0.560000,0.550000,-2;0.560000,0.550000,-2;
0.620000,0.550000,-2;0.640000,0.640000,-2;0.660000,0.670000,-2;0.650000,0.670000,-2;0.620000,0.680000,1;0.630000,0.680000,-2;0.630000,0.690000,-2;0.620000,0.680000,-2;0.630000,0.610000,1;0.640000,0.610000,1;0.630000,0.620000,1;0.620000,0.620000,1;0.610000,0.640000,-1;0.610000,0.640000,-1;0.610000,0.620000,-1;0.620000,0.640000,-1;0.640000,0.570000,-2;0.630000,0.570000,-2;0.620000,0.560000,-2;0.630000,0.560000,-2;0.600000,0.630000,-2;0.610000,0.620000,-2;0.610000,0.630000,-2;0.600000,0.630000,-2;0.630000,0.670000,-2;0.650000,0.660000,-2;0.630000,0.670000,-2;0.640000,0.670000,-2;0.640000,0.660000,-2;0.640000,0.660000,-2;0.620000,0.660000,-2;0.620000,0.660000,-2;0.620000,0.610000,1;0.640000,0.590000,1;0.620000,0.590000,1;0.630000,0.600000,1;0.640000,0.600000,-2;0.640000,0.600000,-2;0.640000,0.610000,-2;0.650000,0.610000,-2;0.630000,0.660000,1;0.640000,0.660000,1;0.640000,0.660000,1;0.610000,0.650000,1;0.640000,0.650000,2;0.650000,0.640000,2;0.660000,0.640000,2;0.650000,0.640000,2;0.630000,0.650000,1;0.630000,0.650000,1;0.630000,0.640000,1;0.630000,0.650000,1;0.610000,0.670000,-2;0.610000,0.680000,-2;0.610000,0.670000,-2;0.600000,0.640000,1;0.630000,0.590000,1;0.630000,0.590000,1;0.630000,0.590000,1;0.630000,0.590000,1;0.610000,0.660000,-1;0.630000,0.660000,-1;0.630000,0.660000,-1;0.630000,0.670000,-1;0.640000,0.630000,-2;0.590000,0.590000,-2;0.610000,0.590000,-2;0.600000,0.590000,1;0.600000,0.620000,-2;0.610000,0.620000,-2;0.610000,0.620000,-2;0.610000,0.620000,-2;0.620000,0.590000,2;0.620000,0.590000,2;0.620000,0.580000,2;0.640000,0.600000,2;0.610000,0.670000,1;0.620000,0.650000,1;0.620000,0.670000,1;0.620000,0.660000,1;0.610000,0.650000,-2;0.620000,0.650000,1;0.610000,0.650000,1;0.640000,0.670000,1;0.630000,0.660000,-2;0.640000,0.670000,-2;0.640000,0.660000,-2;0.640000,0.650000,-2;0.620000,0.650000,1;0.630000,0.650000,1;0.640000,0.650000,1;0.630000,0.660000,1;0.630000,0.660000,1;0.650000,0.650000,1;0.620000,0.650000,1;0.630000,0.670000,-1;0.630000,0.650000,1;0.640000,0.650000,1;0.610000,0.640000,1;0.630000,0.650000,1;0.620000,0.640000,1;0.610000,0.550000,1;0.620000,0.550000,1;0.620000,0.560000,1;0.620000,0.640000,1;0.610000,0.650000,1;0.620000,0.660000,1;0.620000,0.640000,1;0.600000,0.570000,-2;0.630000,0.630000,-2;0.630000,0.630000,-2;0.630000,0.630000,-2;0.620000,0.640000,-2;0.620000,0.640000,-2;0.610000,0.640000,-2;0.620000,0.630000,-2;0.640000,0.620000,2;0.650000,0.600000,2;0.630000,0.580000,2;0.640000,0.590000,2;0.600000,0.620000,1;0.590000,0.620000,1;0.590000,0.620000,1;0.600000,0.610000,1;0.620000,0.580000,2;0.620000,0.580000,2;0.570000,0.590000,-2;0.590000,0.590000,-2;0.610000,0.670000,-2;0.630000,0.670000,-2;0.630000,0.660000,-2;0.610000,0.670000,-2;0.620000,0.640000,-1;0.610000,0.620000,1;0.620000,0.640000,1;0.590000,0.580000,1;0.630000,0.670000,-2;0.640000,0.660000,-2;0.640000,0.670000,-2;0.650000,0.670000,1;0.650000,0.640000,-2;0.650000,0.640000,-2;0.640000,0.570000,-2;0.640000,0.550000,-2;0.630000,0.580000,1;0.630000,0.580000,1;0.630000,0.580000,1;0.630000,0.590000,1;0.630000,0.650000,1;0.630000,0.650000,1;0.620000,0.570000,1;0.620000,0.580000,1;0.600000,0.650000,2;0.600000,0.650000,2;0.600000,0.660000,2;0.600000,0.640000,2;0.620000,0.600000,1;0.630000,0.610000,1;0.630000,0.610000,1;0.630000,0.610000,-1;0.620000,0.650000,1;0.640000,0.650000,1;0.630000,0.650000,1;0.630000,0.650000,1;0.620000,0.630000,1;0.610000,0.620000,1;0.620000,0.630000,-2;0.550000,0.630000,-2;0.540000,0.700000,-2;0.630000,0.640000,-2;0.630000,0.650000,-2;0.630000,0.640000,-1;0.580000,0.610000,-2;0.640000,0.660000,-2;0.620000,0.630000,-2;0.640000,0.640000,-2;0.600000,0.580000,2;0.600000,0.570000,2;0.600000,0.580000,2;0.590000,0.580000,2;0.640000,0.590000,1;0.620000,0.580000,1;0.630000,0.580000,1;0.640000,0.580000,1;0.610000,0.640000,-2;0.600000,0.620000,-2;0.600000,0.620000,-2;0.600000,0.640000,-2;0.630000,0.560000,1;0.630000,0.560000,1;0.630000,0.560000,1;0.630000,0.560000,1;0.620000,0.610000,2;0.640000,0.610000,2;0.630000,0.610000,2;0.640000,0.610000,2;0.630000,0.570000,2;0.630000,0.560000,2;0.630000,0.560000,-1;0.630000,0.560000,-1;
0.630000,0.700000,-2;0.630000,0.700000,-2;0.630000,0.700000,2;0.620000,0.700000,2;0.610000,0.640000,-2;0.600000,0.650000,-2;0.630000,0.640000,-2;0.620000,0.630000,-2;0.640000,0.680000,-1;0.650000,0.670000,-2;0.630000,0.670000,-2;0.650000,0.670000,-2;0.660000,0.630000,2;0.660000,0.640000,2;0.660000,0.630000,2;0.650000,0.640000,2;0.650000,0.730000,-2;0.630000,0.650000,-2;0.640000,0.660000,-2;0.640000,0.660000,-2;0.650000,0.660000,-2;0.660000,0.660000,-2;0.630000,0.660000,-2;0.640000,0.670000,-2;0.640000,0.690000,-2;0.640000,0.690000,-2;0.640000,0.690000,2;0.650000,0.690000,2;0.610000,0.680000,-2;0.620000,0.680000,-2;0.620000,0.670000,-2;0.650000,0.650000,-2;0.670000,0.650000,1;0.660000,0.650000,1;0.660000,0.670000,1;0.640000,0.650000,1;0.640000,0.700000,-2;0.640000,0.700000,-2;0.640000,0.690000,-2;0.650000,0.700000,-2;0.670000,0.680000,-2;0.690000,0.680000,-2;0.680000,0.700000,-2;0.680000,0.680000,-2;0.650000,0.670000,-2;0.610000,0.680000,-2;0.610000,0.680000,-2;0.610000,0.680000,-2;0.630000,0.690000,-2;0.640000,0.700000,-2;0.630000,0.690000,-2;0.640000,0.690000,-2;0.630000,0.670000,-2;0.640000,0.650000,-2;0.640000,0.670000,-2;0.650000,0.670000,-2;0.630000,0.690000,1;0.640000,0.680000,1;0.640000,0.690000,-2;0.640000,0.670000,-2;0.650000,0.610000,-2;0.660000,0.610000,-2;0.640000,0.610000,-2;0.630000,0.600000,-2;0.660000,0.660000,1;0.660000,0.660000,1;0.660000,0.650000,1;0.660000,0.660000,1;0.650000,0.690000,1;0.650000,0.680000,1;0.650000,0.680000,1;0.650000,0.670000,1;0.670000,0.650000,1;0.660000,0.650000,1;0.660000,0.720000,2;0.660000,0.710000,2;0.640000,0.650000,2;0.640000,0.650000,2;0.640000,0.650000,2;0.640000,0.660000,2;0.660000,0.680000,1;0.660000,0.680000,1;0.650000,0.680000,1;0.650000,0.640000,1;0.640000,0.650000,1;0.630000,0.640000,1;0.640000,0.680000,1;0.640000,0.680000,1;0.640000,0.680000,1;0.650000,0.690000,-2;0.640000,0.680000,-2;0.630000,0.680000,-2;0.650000,0.650000,-2;0.640000,0.650000,-2;0.630000,0.660000,-2;0.640000,0.640000,-2;0.650000,0.680000,-2;0.650000,0.670000,-2;0.650000,0.630000,-2;0.660000,0.640000,-2;0.620000,0.640000,1;0.650000,0.680000,-2;0.650000,0.680000,-2;0.650000,0.690000,-2;0.660000,0.670000,2;0.670000,0.670000,2;0.660000,0.660000,2;0.650000,0.670000,2;0.650000,0.630000,-2;0.640000,0.620000,-2;0.640000,0.640000,-2;0.630000,0.640000,-2;0.650000,0.680000,-2;0.630000,0.680000,-2;0.650000,0.660000,-2;0.650000,0.680000,2;0.650000,0.640000,-2;0.660000,0.630000,-2;0.660000,0.640000,-2;0.660000,0.640000,-2;0.640000,0.670000,-2;0.660000,0.680000,-2;0.650000,0.670000,-2;0.650000,0.670000,-2;0.670000,0.650000,1;0.660000,0.660000,1;0.660000,0.650000,1;0.660000,0.640000,1;0.660000,0.650000,2;0.670000,0.640000,2;0.670000,0.650000,2;0.670000,0.650000,2;0.680000,0.720000,2;0.670000,0.720000,2;0.670000,0.720000,2;0.670000,0.710000,2;0.650000,0.660000,1;0.650000,0.690000,1;0.660000,0.690000,1;0.660000,0.680000,1;0.610000,0.680000,-2;0.620000,0.680000,-2;0.600000,0.680000,2;0.620000,0.670000,2;0.680000,0.690000,-2;0.670000,0.690000,-2;0.630000,0.660000,-2;0.630000,0.670000,-2;0.640000,0.660000,-2;0.640000,0.660000,0;0.640000,0.650000,1;0.640000,0.650000,1;0.660000,0.680000,1;0.650000,0.680000,1;0.650000,0.690000,1;0.650000,0.680000,1;0.630000,0.640000,2;0.640000,0.640000,2;0.640000,0.640000,2;0.640000,0.640000,2;0.670000,0.650000,-1;0.650000,0.650000,-1;0.660000,0.650000,-1;0.650000,0.640000,-2;0.620000,0.700000,-2;0.640000,0.650000,-2;0.640000,0.650000,-2;0.650000,0.660000,-2;0.640000,0.620000,-2;0.630000,0.640000,-2;0.640000,0.630000,1;0.640000,0.630000,1;0.620000,0.700000,-2;0.610000,0.700000,-2;0.610000,0.660000,-2;0.610000,0.670000,-2;0.670000,0.650000,1;0.660000,0.650000,1;0.660000,0.650000,1;0.660000,0.650000,1;0.620000,0.670000,-2;0.630000,0.680000,-2;0.630000,0.670000,-2;0.640000,0.640000,-2;0.660000,0.650000,2;0.660000,0.670000,2;0.640000,0.640000,2;0.660000,0.660000,2;0.640000,0.650000,-2;0.650000,0.640000,-2;0.660000,0.650000,-2;0.650000,0.650000,-2;0.650000,0.720000,2;0.650000,0.710000,2;0.650000,0.710000,2;0.650000,0.710000,2;0.670000,0.700000,-2;0.660000,0.710000,-2;0.670000,0.710000,-2;0.660000,0.710000,-2;
0.690000,0.720000,2;0.680000,0.730000,-2;0.670000,0.710000,-2;0.680000,0.740000,-2;0.680000,0.680000,-2;0.670000,0.680000,-2;0.690000,0.680000,-2;0.680000,0.680000,-2;0.670000,0.710000,2;0.670000,0.710000,2;0.670000,0.700000,2;0.670000,0.700000,2;0.690000,0.710000,1;0.690000,0.710000,1;0.690000,0.680000,1;0.690000,0.700000,1;0.670000,0.680000,-2;0.670000,0.670000,-2;0.680000,0.670000,-2;0.670000,0.680000,-2;0.680000,0.720000,2;0.680000,0.720000,2;0.680000,0.730000,2;0.680000,0.720000,2;0.690000,0.700000,-2;0.680000,0.700000,-2;0.680000,0.710000,-2;0.680000,0.700000,2;0.670000,0.710000,2;0.670000,0.720000,2;0.670000,0.720000,2;0.660000,0.720000,2;0.690000,0.710000,2;0.690000,0.710000,2;0.690000,0.700000,2;0.690000,0.690000,2;0.690000,0.730000,-2;0.700000,0.720000,-2;0.690000,0.720000,-2;0.700000,0.730000,-2;0.670000,0.740000,2;0.670000,0.730000,-2;0.670000,0.730000,-2;0.680000,0.730000,-2;0.670000,0.660000,2;0.680000,0.670000,2;0.690000,0.670000,2;0.710000,0.660000,2;0.680000,0.720000,-2;0.680000,0.730000,-2;0.680000,0.730000,-2;0.670000,0.720000,-2;0.650000,0.700000,-2;0.680000,0.690000,-2;0.670000,0.690000,-2;0.670000,0.690000,1;0.690000,0.700000,-2;0.690000,0.700000,-2;0.690000,0.710000,-2;0.690000,0.690000,-2;0.680000,0.720000,-2;0.680000,0.700000,-2;0.670000,0.720000,-2;0.680000,0.720000,-2;0.670000,0.710000,-2;0.680000,0.700000,-2;0.680000,0.710000,-2;0.670000,0.710000,-2;0.710000,0.690000,1;0.710000,0.700000,1;0.710000,0.690000,1;0.700000,0.690000,1;0.700000,0.700000,-2;0.660000,0.700000,-2;0.680000,0.700000,-2;0.680000,0.700000,-2;0.690000,0.690000,-2;0.700000,0.690000,-2;0.630000,0.700000,-2;0.650000,0.710000,-2;0.640000,0.640000,-2;0.640000,0.630000,-2;0.640000,0.650000,-2;0.640000,0.640000,-2;0.640000,0.680000,-2;0.630000,0.690000,-2;0.630000,0.700000,-2;0.630000,0.690000,-2;0.640000,0.660000,-2;0.640000,0.660000,-2;0.630000,0.660000,-2;0.640000,0.670000,-2;0.670000,0.710000,2;0.680000,0.700000,2;0.670000,0.700000,2;0.680000,0.710000,2;0.630000,0.700000,-2;0.630000,0.700000,-2;0.620000,0.700000,-2;0.630000,0.690000,-2;0.650000,0.710000,1;0.640000,0.710000,1;0.640000,0.710000,1;0.650000,0.700000,-2;0.670000,0.680000,-2;0.680000,0.680000,-2;0.680000,0.680000,-2;0.690000,0.670000,-2;0.670000,0.720000,2;0.660000,0.720000,2;0.660000,0.720000,2;0.650000,0.710000,2;0.690000,0.720000,-2;0.680000,0.720000,1;0.700000,0.720000,1;0.640000,0.700000,1;0.700000,0.670000,-2;0.690000,0.670000,-2;0.690000,0.660000,-2;0.690000,0.670000,-2;0.700000,0.670000,2;0.680000,0.670000,2;0.690000,0.660000,2;0.700000,0.680000,2;0.690000,0.710000,2;0.670000,0.710000,2;0.690000,0.700000,2;0.690000,0.720000,-2;0.680000,0.730000,0;0.660000,0.740000,0;0.670000,0.730000,0;0.670000,0.730000,0;0.690000,0.720000,-2;0.690000,0.710000,-2;0.690000,0.720000,-2;0.690000,0.710000,-2;0.670000,0.690000,2;0.660000,0.690000,2;0.640000,0.690000,2;0.650000,0.680000,1;0.680000,0.720000,-2;0.680000,0.730000,-2;0.680000,0.730000,-2;0.660000,0.730000,-2;0.670000,0.690000,2;0.670000,0.700000,2;0.670000,0.710000,2;0.670000,0.700000,2;0.710000,0.720000,1;0.710000,0.720000,1;0.710000,0.720000,1;0.710000,0.710000,1;0.660000,0.730000,2;0.670000,0.740000,2;0.670000,0.730000,2;0.670000,0.730000,2;0.680000,0.720000,-2;0.680000,0.720000,-2;0.670000,0.710000,-2;0.680000,0.720000,-2;0.660000,0.720000,2;0.670000,0.720000,2;0.680000,0.720000,2;0.660000,0.710000,2;0.670000,0.730000,2;0.650000,0.720000,2;0.670000,0.720000,2;0.670000,0.710000,-1;0.700000,0.730000,2;0.690000,0.730000,2;0.700000,0.730000,2;0.700000,0.720000,2;0.640000,0.700000,-2;0.640000,0.700000,-2;0.650000,0.700000,-2;0.650000,0.700000,-2;0.690000,0.720000,1;0.690000,0.720000,1;0.690000,0.720000,1;0.690000,0.720000,1;0.650000,0.720000,1;0.650000,0.710000,1;0.650000,0.700000,2;0.650000,0.700000,2;0.670000,0.680000,-2;0.660000,0.660000,-2;0.660000,0.700000,-2;0.670000,0.700000,-2;0.670000,0.700000,-2;0.680000,0.710000,-2;0.680000,0.700000,-2;0.670000,0.700000,-2;0.670000,0.720000,0;0.660000,0.720000,0;0.670000,0.720000,0;0.670000,0.720000,0;0.690000,0.710000,2;0.690000,0.710000,2;0.680000,0.710000,2;0.700000,0.690000,2;
